URL,Name,Price,Rating,Seller,Description
https://www.newegg.com/p/N82E16826153334,Razer DeathAdder V3 Pro Wireless Gaming Mouse: 63g Ultra Lightweight - Focus Pro 30K Optical Sensor - Fast Optical Switches Gen-3 - HyperSpeed Wireless - 5 Programmable Buttons - 90 Hr Battery - Black,106.99,4.4,Newegg,"63g Ultra-lightweight Design: Enjoy a level of speed and control favored by the world’s top players with one of the lightest ergonomic esports mice ever created
 Focus Pro 30K Optical Sensor: Flawless tracking performance on a wider variety of surfaces including glass—supported by intelligent functions for enhanced aim and control
 Optical Mouse Switches Gen-3: From an improved 90-million click lifecycle with zero double-clicking issues, to a blistering 0.2ms actuation with no debounce delay, the mouse has the reliability and speed built for esports
 Up To 90 Hours of Battery Life: Smaller, lighter battery that boasts greater power efficiency and can run for up to 90 hours of continuous play — rechargeable via USB Type C
 Ergonomic Form: Developed in partnership with top esports pros, the iconic shape of the Razer DeathAdder has been further improved to continue its legacy of award-winning handling and comfort"
https://www.newegg.com/black-logitech-z625-wired/p/2VX-009P-00001,Logitech Z625 Powerful THX® Certified 2.1 Speaker System with Optical Input,189.74,4.6,Technology Galaxy,"THX Certified audio is designed to deliver the most accurate audio experience straight out-of-the-box. These Logitech Z625 THX Certified speakers are tuned to exact specifications to truthfully deliver the artist’s vision right into your living room.Mounting Type: Tabletop
 The 200 Watts RMS/400 Watts Peak power of Logitech Z625 2.1 speaker system delivers crisp sound and thundering bass. Powerful THX audio you can hear and feel.
 Z625 Powerful THX Sound 2.1 speaker system provides a versatile setup by supporting multiple inputs simultaneously including optical, 3.5mm and RCA; connect up to three compatible devices such as your game console, television and computer.
 Easily access all controls, including power, volume, bass, headphone jack and auxiliary jack on the right satellite speaker of the Logitech Z625 2.1 speaker system."
https://www.newegg.com/black-oki-data-43571801-ribbon/p/N82E16828107481,Oki Data 43571801 Printer Ribbon; Black,18.99,,Newegg,"Ribbon 
 Black 
 1"
https://www.newegg.com/supermicro-mbd-x12sth-f-o-supports-10th-generation-intel-pentium-processor-intel-xeon-e-2300-proces/p/N82E16813183807,SUPERMICRO MBD-X12STH-F-O Micro ATX Workstation Motherboard LGA 1200 Intel C256,379.00,,Newegg,"Intel® Xeon®  E-2300 Processor, 10th Generation Intel® Pentium® Processor, Single Socket LGA-1200 (Socket H5) supported, CPU supports Up to 95W TDP
 Intel® C256
 Up to 128GB ECC UDIMM, DDR4-3200MHz, in 4 DIMM slots
 1 PCI-E 4.0 x16
 1 PCI-E 4.0 x4 (in x8 slot)
 1 PCI-E 3.0 x4 (in x8 slot)
 M.2 Interface: PCI-E 3.0 x4
 M.2 Form Factor: 2280, 22110
 M.2 Key: M-Key
 Dual LAN with Intel® Ethernet Controller I210
 Intel® C256 controller for 8 SATA3 (6 Gbps) ports; RAID 0,1,5,10
 2 SuperDOM with built-in power
 I/O: 1 VGA, 2 COM, 1 TPM header
 5x USB 3.2 Gen1 (2 rear, 1 Type-A, 2 via header), 6x USB 2.0 (2 rear, 4 via headers)
 Gen12 iGPU support"
https://www.newegg.com/ubiquiti-usw-24-poe-24-x-rj45-2-x-sfp/p/0XP-000A-00337,Ubiquiti UniFi Switch USW-24-POE - switch - 24 ports - managed - ra (USW-24-POE),379.00,4.7,Newegg,"""Factory Sealed with 60 Day DOA & 30 Day Satisfaction Guarantee. Orders ship within 1 business day."""
https://www.newegg.com/startech-pexm2sat3422-1-pci-express-x4-male/p/N82E16816129137,StarTech.com PEXM2SAT3422 M.2 SATA (NGFF) SATA 1 - PCI Express x4 Male 2x M.2 NGFF SSD RAID Controller Card plus 2x SATA III Ports - PCIe,55.99,,Newegg,"Add two Next Generation Form Factor M.2 SSDs and two SATA ports to your computer through PCIe
 2x M.2 NGFF SSD RAID Controller Card plus 2x SATA III Ports / PCIe
 2-Slot PCI Express SATA M.2 RAID Card / SATA 3 Controller Host Card Adapter
 PCIe SATA Card for almost all SATA M.2 solid-state drives plus port multiplier up to 7 drives
 Storage controller supports hardware RAID / NCQ / HybridDrives / SATA3 6Gbps
 Perfect for data recovery & backup / Improves the storage & performance of a PC"
https://www.newegg.com/steelseries-apex-5-hybrid-blue-mechanical/p/N82E16823239057,SteelSeries Apex 5 Hybrid Mechanical Gaming Keyboard – Per-Key RGB Illumination – Aircraft Grade Aluminum Alloy Frame – OLED Smart Display (Hybrid Blue Switch),49.00,4.5,Newegg,"Hybrid mechanical gaming switches – The tactile click of a blue mechanical switch plus a smooth membrane
 OLED smart display – Customize with gifs, game info, discord messages, and more.
 Aircraft-grade aluminum alloy frame – Manufactured for unbreakable durability and sturdiness
 Dynamic per-key RGB illumination – Gorgeous color schemes and reactive effects for every key
 Premium magnetic wrist rest – Provides full palm support and comfort
 900 x 300 x 4 millimeter; 35.43 inches x 11.81 inches"
https://www.newegg.com/noctua-nf-a14-ippc-3000-pwm-case-fan/p/N82E16835608048,"Noctua NF-A14 iPPC-3000 PWM, Heavy Duty Cooling Fan, 4-Pin, 3000 RPM (140mm, Black)",33.99,4.6,Astonlink,"Heavy duty cooling fan, 140x140x25 mm, 12V, 4-pin PWM, max. 3000 RPM, max. 41.3 dB(A), >150,000 h MTTF Award-winning 140x25mm A-series fan with Flow Acceleration Channels and Advanced Acoustic Optimisation frame for superior cooling efficiency 12V 3000rpm model (41.3dB) with 4-pin PWM connector for automatic speed control via 4-pin PWM fan headers, broad 800-3000rpm speed range High-speed industrialPPC version for industrial heavy-duty applications that require extreme cooling performance and advanced ingress protection Ruggedised fibre-glass reinforced polyamide construction and IP52 certified water and dust protection"
https://www.newegg.com/p/N82E16833704682,"TP-Link Deco Outdoor Mesh WiFi (Deco X50-Outdoor), AX3000 Dual Band WiFi 6 Mesh, 2 Gigabit PoE Ports, 802.3at PoE+,Weatherproof, Works with All Deco Mesh WiFi",149.99,4.4,Newegg,"AX3000 Dual-Band Wi-Fi 6- Enjoy binge-watching your favorite series in 4K with combined speeds of up to 3000 Mbps (574 Mbps on 2.4 GHz and 2402 Mbps on 5 GHz )†
 Multiple mount options - Tabletop, wall mount, and pole mount
 Working outdoor - Certified waterproof and dustproof
 Powered over Ethernet - Provide both data connection and electric power with a single cable
 Full Gigabit Ethernet - 2 × Gigabit WAN/LAN Ethernet ports provide solid internet access at high speeds.
 Work With All Decos - Compatible with every other Deco model to form a Mesh network.
 TP-Link HomeShield - Provides comprehensive network protection, robust parental controls, and real-time"
https://www.newegg.com/p/14U-002S-000J1,"StarTech.com 2-Port 10Gbps USB-A & USB-C PCIe Card Adapter - USB 3.2 Gen 2 PCI Express Expansion Add-On Card - Windows, macOS, Linux",46.99,,Newegg,"HIGH PERFORMANCE: USB 3.1 Gen 2 or USB 3.2 Gen 2x1 PCIe Add-On card supports Multiple INs, maintains max bandwidth even when mixed speed devices are connected; 10Gbps per port; 1x USB-A & 1x USB-C | Upgraded version of our popular card PEXUSB311AC2
 POWER: Expansion card w/ SATA power supplies supplemental power to the USB ports (when motherboard power is insufficient) providing up to 5V 3A/15W via the USB-C port & 5V 0.9A/4.5W via the USB-A port
 MAX PERFORMANCE WITH USB DEVICES: 2-port USB-A & USB-C PCIe card adapter supports USB Attached SCSI Protocol (UASP) optimizing USB performance w/ external storage devices like SSDs, HDDs, NVMe drives
 COMPATIBILITY: Installs in full or low-profile PCIe 3.0 x4 desktop/server slot (lower performance w/PCI-e 2.0); Windows/Linux/macOS auto driver install (Windows 8 & up); Works with USB 3.2/3.1/3.0/2.0"
https://www.newegg.com/msi-forge-gk100-combo-forgegk100c-mechanical-keyboard-membrane/p/N82E16823167058,"MSI Forge GK100 Combo – Gaming RGB Keyboard & Mouse Set, 19-Key Anti-Ghosting, 6400 DPI Optical Sensor, 6-Mode RGB, up to 6,400 DPI, Black",899.99,4.3,Newegg,"HOTKEYS FOR RAPID CONTROL 
 Convenient hotkeys allow you to change lighting effects, media controls, and easy access to widgets with ease.
 ADJUSTABLE KEYBOARD ANGLES
 Create your favorite comfy wrist position at 3 different tilt angles with two keyboard feet.
 PRECISE OPTICAL SENSOR
 An optical sensor provides up to 6,400 DPI to deliver precise tracking. ADJUSTABLE DPI
 Instantly cycle through DPI presets to adjust your accuracy for every situation.
 SYMMETRICAL DESIGN
 This medium-hand size mouse is favorable for both palm and claw grip styles, and friendly for left-handed users, thanks to the symmetrical design.
 DURABLE SWITCHES
 Enjoy years of gaming with switches rated for over 10 Million clicks.
 RGB LED
 Light up the keyboard and mouse with colors and choose from predefined effects for the preferred vibe."
https://www.newegg.com/intel-xeon-w9-3475x-lga-4677/p/N82E16819118448,Intel Xeon W9-3475X Hexatriaconta-core (36 Core) 2.20 GHz Processor - 82.50 MB L3 Cache - 64-bit Processing - 4.80 GHz Overclocking Speed - Socket LGA-4677 - 360 W - 72 Threads - Model BX807133475X,3299.00,,High Performance Tech,"The Socket LGA-4677 socket allows processor to be placed on the PCB without soldering
 82.50 MB of L3 cache memory offers great system performance and avoids interruptions while executing complex and critical tasks
 Hexatriaconta-core (36 Core) processor core allows multitasking with great reliability and fast processing speed
 Processor with 2.20 GHz clock speed for reliable and fast execution of instructions to ensure maximum convenience and feasibility
 Intel Xeon Hexatriaconta-core (36 Core) 2.20 GHz processor offers brilliant performance for video editing, gaming, server hosting, and rendering"
https://www.newegg.com/tripp-lite-srw26usdp-wall-mount-cabinet/p/N82E16816228218,"Tripp Lite SmartRack 26U UPS-Depth Wall-Mount Rack Enclosure Cabinet, Hinged Back",1159.99,,Technology Galaxy,"Secures 26U of 19 in. rack equipment up to 24.5 in. deep
 Maximum load capacity of 250 lbs.
 Swings away from wall on hinge for easy back-door access
 5-Year Limited Warranty"
https://www.newegg.com/asus-tuf-gaming-tuf-rtx5080-o16g-gaming-nvidia-geforce-rtx-5080-16gb-gddr7/p/N82E16814126743,ASUS TUF Gaming GeForce RTX 5080 16GB GDDR7 OC Edition TUF-RTX5080-O16G-GAMING PCI-Express 5.0 DLSS 4.0 Graphics Card,1484.99,4.5,Newegg,"TUF GAMING
 RTX 5080
 16GB GDDR7 960 GB/sec
 Military-Grade Components"
https://www.newegg.com/evga-x15-904-w1-15bk-kr/p/N82E16826188014,"EVGA X15 MMO Gaming Mouse, 8k, Wired, Black, Customizable, 16,000 DPI, 5 Profiles, 20 Buttons, Ergonomic 904-W1-15BK-KR",46.99,,Newegg,"LK Optical - 70 Million Click Lifecycle
 Multipurpose MMO Pannel w/ 12 buttons
 On the fly DPI Settings + 5 Onboard Profiles
 Ergonomic Design
 High Speed USB Max Polling/Report Rate: 8,000Hz
 E-Shift Function System"
https://www.newegg.com/asus-x901-strix-scope-ii-96-wl-nxsw-ca-pbt-rog-wireless-mechanical-keyboard-rog-nx-snow-switches/p/N82E16823193139,"ASUS ROG Strix Scope II 96 Wireless Gaming Keyboard, Tri-Mode Connection, Dampening Foam & Switch-Dampening Pads, Hot-Swappable Pre-lubed ROG NX Snow Switches, PBT Keycaps, RGB-Black",169.99,4.7,Newegg,"96% layout: Retains all function and number keys in a more compact and efficient layout that frees up desk space
 Hot-swappable switches: Pre-lubed NX Snow linear switches with the walled stem design that enhances stability and prevents dust intrusion
 Tri-mode connection: Connect using Bluetooth® (up to three devices), 2.4 GHz with ROG SpeedNova wireless technology or wired USB
 Sound-dampening foam with switch-dampening pads: Unique, integrated dampening foam with added switch-dampening pad structure absorbs pinging noises and echoes for improved keystroke acoustics.
 Enhanced typing experience: Pre-lubed keyboard stabilizers produce less friction for smoother keystrokes and stability for longer keys; durable ROG PBT doubleshot keycaps or UV-coated ABS keycaps offer a premium feel and shine resistance
 Hotkeys: F1–F5 keys are pre-programmed as hotkeys for Xbox Game Bar and recording
 Intuitive controls: Multi-function button and multiwheel for media playback, volume"
https://www.newegg.com/gigabyte-liquid-cooling-394-mm-amd-socket-am4-am5-intel-lga-115x-intel-lga-1200-intel-lga-1700/p/N82E16835128042,"AORUS WATERFORCE II 360 ICE Liquid CPU Cooler, 360mm Radiator with 3x120mm low noise ARGB Fans, compatible with Intel LGA1700, 1851 and AMD AM5 (GP-AORUS WATERFORCE II 360 ICE G2)",119.99,4.6,Newegg,"Supports Intel 115x, 1200, 1700 & 1851 CPU Socket Motherboards
 Supports AMD AM5 and AM4 Socket Motherboards
 EZ-Chain: slide-in interlocking mechanism and daisy chain
 Adjustable screen can be rotated 330 degrees
 Universal design for fan & pump RPM control, compatible with all motherboard brands"
https://www.newegg.com/white-creative-51mf1700aa003-wired-with-bluetooth-wireless/p/N82E16836116226,Creative Pebble V3 51MF1700AA003 8W 2.0 Bluetooth Speaker System - 8 W RMS - White,44.99,,Newegg,"Significantly enhance the sound from your PC with Creative 2.0 Speaker System
 Pump up the sound with these Creative 2.0 multimedia speakers
 Experience breathtaking sound from movies, music, podcasts, games wirelessly from any of your Bluetooth enabled device while working at your desk or relaxing in your couch
 Wirelessly stream audio from any smartphone or tablet with Bluetooth and appreciate the fantastic sound"
https://www.newegg.com/logitech-988-000549-black-usb-type-c-connector/p/N82E16836121269,"Blue Yeti Condenser Microphone for Gaming, Live Streaming - Black  988-000549",60.99,4.6,Technology Galaxy,"70 Hz to 20 kHz 
 Cardioid 
 Desktop 
 USB Type C
 Logitech G Yeti Orb is a premium RGB gaming microphone with LIGHTSYNC that delivers best-in-class audio performance and ease of use. With LIGHTSYNC RGB and a condenser capsule optimized for game streaming, plus Blue VO!CE presets, Yeti Orb is the easiest way to game with clear, focused audio. Just plug in via USB and you're ready to join the voice chat, stream, and create video content with a massive jump in your vocal quality - instantly. Control your whole setup at once with G HUB. It's that easy."
https://www.newegg.com/corsair-ch-9304211-na-scimitar-rgb-elite-usb-2-0-type-a-wired/p/N82E16826816160,"Corsair SCIMITAR RGB ELITE CH-9304211-NA Black 17 Buttons 1 x Wheel USB 2.0 Type-A Wired Optical MOBA/MMO Gaming Mouse, Backlit RGB LED",79.99,3.8,Newegg,"Loaded with 17 fully programmable buttons, ideal for performing frequent actions and executing complex macros in MMOs and MOBAs. Unique Key Slider control system lets you reposition the 12 side buttons to comfortably fit your grip. Equipped with a custom PixArt PMW3391 native 18,000 DPI optical sensor, adjustable in 1 DPI resolution steps, for highly accurate and customizable tracking. The SCIMITAR RGB ELITE's 50 million click-rated Omron switches, durably constructed scroll wheel, and braided cable ensure that it stands up to the wear-and-tear of extended gaming. Sculpted to comfortably fit the contours of your palm, regardless of hand size or grip style, with a right-side finger rest for added support. Dynamic RGB backlighting with near limitless customization across four lighting zones. Powerful CORSAIR iCUE software enables RGB lighting control, sophisticated macro programming and button remaps, sensitivity customization, surface calibration, and more."
https://www.newegg.com/ubiquiti-networks-usw-48-poe-gbe-rj45-ports-1g-sfp-ports/p/0XP-000A-00565,Ubiquiti UniFi Switch USW-48-POE - switch - 48 ports - managed - ra (USW-48-POE),589.00,4.7,Newegg,"""Factory Sealed with 60 Day DOA & 30 Day Satisfaction Guarantee. Orders ship within 1 business day."""
https://www.newegg.com/amd-epyc-7443p-socket-sp3/p/N82E16819113702,AMD EPYC 7003 (3rd Gen) 7443P Tetracosa-core (24 Core) 2.85 GHz Processor - 128 MB L3 Cache - 4 GHz Overclocking Speed - Socket SP3 - 200 W - 48 Threads - 100-000000342 - OEM,1267.99,,Newegg,"Processor provides dependable and fast execution of tasks with maximum efficiency
 Processor is versatile, reliable, and offers convenient usage with high speed
 EPYC product line processor for better reliability and ensure maximum productivity
 EPYC product line processor for better usability and increased efficiency
 128 MB of L3 cache memory offers great system performance and avoids interruptions while executing complex and critical tasks
 Tetracosa-core (24 Core) processor core efficiently handles data to ensure quicker transfer of information with maximum usability
 Tetracosa-core (24 Core) processor core helps processor process data in a dependable and timely manner with maximum productivity
 Processor with 2.85 GHz clock speed for faster, efficient execution of cycles per second to ensure maximum usability
 Processor with 2.85 GHz clock speed for quick and dependable processing of data to ensure maximum productivity"
https://www.newegg.com/gigabyte-mh53-g40-amd-ryzen-threadripper-pro-7000-wx-series-processors/p/N82E16813145513,GIGABYTE MH53-G40 Motherboard - AMD Ryzen™ Threadripper™ PRO 7000 WX - E-ATX UP,886.99,,Newegg,"Single AMD Ryzen™ Threadripper™ PRO 7000 WX-Series Processors
 8-Channel DDR5 RDIMM, 8 x DIMMs
 AMD WRX90 Chipset
 2 x 10Gb/s LAN ports via Broadcom® BCM57416
 1 x MCIO 8i connector for 2 x Gen5 NVMe or 8 x SATA 6Gb/s
 4 x SATA 6Gb/s ports
 4 x M.2 slots with PCIe Gen5 x4 interface
 1 x M.2 slot with PCIe Gen3 x1 interface for Wi-Fi add-in cards
 6 x PCIe Gen5 x16 expansion slots"
https://www.newegg.com/lian-li-liquid-cooling-system-galahad-ii-trinity-sl-inf-360-radiator-size-397-5-x-119-2-x-27-mm/p/N82E16835353019,LIAN LI Galahad II Trinity SL-INF 360 GA2T36INW Liquid / Water Cooling,189.99,3.8,Newegg,"2100 RPM 61.3 CFM (Maximum) 
 Fan Noise 29 dB(A)"
https://www.newegg.com/intel-xeon-w5-3535x-lga-4677/p/N82E16819118517,Intel Xeon w5-3535X Icosa-core (20 Core) 2.90 GHz Processor - 52.50 MB L3 Cache - 64-bit Processing - 4.80 GHz Overclocking Speed - Socket LGA-4677 - Intel vPro Technology-40 Threads - BX807133535X,1920.99,,Newegg,"The processor features Socket LGA-4677 socket for installation on the PCB
 52.50 MB of L3 cache memory offers great system performance and avoids interruptions while executing complex and critical tasks
 Icosa-core (20 Core) processor core helps processor process data in a dependable and timely manner with maximum productivity
 Processor with 2.90 GHz clock speed for faster, efficient execution of cycles per second to ensure maximum usability
 Intel Xeon Icosa-core (20 Core) 2.90 GHz processor offers brilliant performance for video editing, gaming, server hosting, and rendering"
https://www.newegg.com/tp-link-archer-axe75/p/N82E16833704658,"TP-Link AXE5400 Tri-Band WiFi 6E Router (Archer AXE75)- Gigabit Wireless Internet Router, ax Router for Gaming, VPN Router, OneMesh, WPA3",110.00,4.5,Newegg,"Tri-Band WiFi 6E Router - Up to 5400 Mbps WiFi for faster browsing, streaming, gaming and downloading, all at the same time(6 GHz: 2402 Mbps;5 GHz: 2402 Mbps;2.4 GHz: 574 Mbps)
 WiFi 6E Unleashed - The brand new 6 GHz band brings more bandwidth, faster speeds, and near-zero latency; Enables more responsive gaming and video chatting
 Connect More Devices - True Tri-Band and OFDMA technology increase capacity by 4 times to enable simultaneous transmission to more devices
 More RAM, Better Processing - Armed with a 1.7 GHz Quad-Core CPU and 512 MB High-Speed Memory
 OneMesh Supported - Creates a OneMesh network by connecting to a TP-Link OneMesh Extender for seamless whole-home coverage"
https://www.newegg.com/rosewill-rsv-z3100u-silver/p/N82E16811147346,"Rosewill 3U Server Chassis Rackmount Case, 6x 3.5"" Bays, ATX Compatible, 2x 80mm Fans, 2x USB 3.0, Silver/Black - RSV-Z3100U",109.99,3.6,Newegg,"Roomy Chassis: This 3U server case has 6 internal 3.5"" HDD bays.
 Expandable & ATX Compatible: 4 PCI expansion slots and ATX compatibility gives you options for expansion. 
 Quiet Cooling: 2 pre-installed 80mm front cooling fans provide excellent airflow and heat protection at reduced noise. 
 Desired Features: Front panel LED indicators for power, HDD, and LAN status monitoring allow quick, easy visual assessment. Additional utility with 2 USB 3.0 port.
 Expansion Length: Low profile 150mm & Maximum Height: 102mm"
https://www.newegg.com/logitech-g502-x-plus-910-006160-usb-type-c-lightspeed-wireless/p/N82E16826197558,"Logitech G502 X PLUS LIGHTSPEED Wireless RGB Gaming Mouse - Optical mouse with LIGHTFORCE hybrid switches, LIGHTSYNC RGB, HERO 25K gaming sensor, compatible with PC - macOS/Windows - Black",149.49,4.9,Dzign Innovations,"From the legacy of Logitech’s most popular G502 design, G502 X PLUS is reimagined and redesigned 
 All-new hybrid optical-mechanical switch technology for incredible speed and reliability, as well as precise actuation with crisp response, for hours of performance gaming
 This RGB gaming mouse features glowing 8-LED lighting that’s customizable and adapts as you game with startup/power-down effects and battery optimisation through active play detection.
 This wireless mouse features pro-grade connectivity, with an updated protocol achieving 68 percent faster response rate than the previous generation and improved reliability.
 Incredibly precise down to the sub-micron for high-precision accuracy with zero smoothing/filtering/acceleration for high gaming performance every time on the computer.
 Switch between hyper-fast free spin and precise ratcheting mode, and tilt left and right for two additional personalizable controls."
https://www.newegg.com/creative-pebble-pro-wireless-2-0/p/N82E16836116222,"Creative Pebble Pro Minimalist 2.0 USB-C Computer Speakers with Bluetooth 5.3 and Customizable RGB Lighting, Clear Dialog and BassFlex Tech, USB Audio, Headset Port, for PC and Mac (Green)",69.99,4.3,Newegg,"LIGHT UP YOUR SETUP WITH RGB - With a range of RGB LED lights and 3 lighting effects to choose from, create a setup that fits your vibe. Creative Pebble Pro’s RGB lights let you cycle through a spectrum of colors, get into groove with pulsate mode, or even keep it simple with a single-color glow. When it’s time to call it a day, turn the RGB rings off easily via the RGB control button
 POWERFUL AUDIO BEYOND ITS SIZE - Creative Pebble Pro incorporates a pair of all-new, powerful digital amps with built-in audio processing capable of delivering 3.5x richer and deeper bass, and a brand-new driver design that has been overhauled from the ground up to achieve more headroom for a louder, and clearer audio performance. This allows the speakers to drive a soundstage that is beyond its physique and across volume levels without skimping on audio clarity"
https://www.newegg.com/supermicro-h13ssl-nt-amd-epyc-9004-series-processors/p/N82E16813183820,"Supermicro Server Motherboard MBD-H13SSL-NT, Socket SP5 AMD 4th Gen  EPYC™ 9004/9005, Up to 3TB 3DS ECC RDIMM DDR5, ATX. Support of ""EPYC 5th Gen 9005 Series""",744.99,,Newegg,"AMD EPYC™ 9004/9005* Series Processors (*AMD EPYC™ 9005 series drop-in support requires board revision 2.x)
 System on Chip
 Support up to DDR5 12 DIMM slots (1DPC)
 3 PCIe 5.0 x16 2 PCIe 5.0 x8
 2x 10GBase-T LAN Ports via Broadcom BCM57416
 Up to 6 USB 3.0 ports(4 rear + 2 via header)
 8 SATA3
 ASPEED AST2600 BMC graphics
 6 PWM 4-pin Fans with tachometer status monitoring
 M.2 Interface: 2 PCIe 4.0 x4 M.2 Form Factor: 2280, 22110"
https://www.newegg.com/black-lexmark-50f0za0-imaging-drums-and-photoconductors/p/0WX-000F-00015,"500ZA Imaging Unit for Lexmark  MS310 , MS410 , MS510/MS610 , MX310/MX410 , MX510/MX511 , MX610/MX611",85.99,,Newegg,"Black Imaging Unit
 Model #: 50F0ZA0
 Single Unit
 Approx page yield per unit: 60000"
https://www.newegg.com/black-istarusa-d-300-fs/p/N82E16811165546,"iStarUSA D-300-FS Black Aluminum / Steel 3U Rackmount Compact Stylish Front-mounted PSU Chassis 2 External 5.25"" Drive Bays",230.00,3.7,Newegg,"3 Way Aluminum Front Panel with Locks
 Front Access USB3.0 x2
 80mm x1, 60mm x1 Cooling Fan
 Front Mount ATX Power Supply
 Removable Air Filter
 Power and HDD LED
 Power and Alarm Reset Switch
 Optional Aluminum Chassis"
https://www.newegg.com/highpoint-rocketu-1244a-pci-express/p/N82E16816115323,HighPoint RocketU 1244A PCIe 3.0 x8 4x 10GB/s Port USB 3.2 Controller,138.99,,Newegg,"4x Dedicated USB 3.2 10Gb/s Ports
 Dedicated PCIe 3.0 x8 Host Interface
 Driverless Installation: Native XHCI Support
 Ideal for High-Speed Data Acquisition & Transfer Applications
 macOS, Linux & Windows"
https://www.newegg.com/asus-pa248qv-24-1-wuxga/p/N82E16824281061,"ASUS ProArt Display PA248QV 24"" WUXGA 1920 x 1200 16:10 Professional Monitor, 100% sRGB/Rec.709 Delta E < 2, IPS, DisplayPort HDMI D-Sub, Calman Verified, Eye Care, Anti-glare, Tilt Pivot Swivel Height Adjustable",2099.90,4.6,Newegg,"24.1-inch 16:10 WUXGA (1920 x 1200) IPS display with frameless design
 International color standard 100% sRGB and 100% Rec. 709 wide color gamut
 Calman Verified with factory pre-calibrated for excellent color accuracy (Delta E < 2)
 ASUS exclusive ProArt Preset and ProArt Palette provides several adjustable color parameters and preset modes
 Extensive connectivity with DisplayPort, HDMI, D-sub, Audio in, Earphone jack plus four USB 3.0 ports for the most flexibility
 VESA wall-mountable and ergonomic design with tilt, swivel, pivot and height adjustments for a comfortable viewing experience
 Free 3-month Adobe Creative Cloud Subscription: Receive complimentary access with the purchase of this product (offer valid from 9/15/2021 to 8/31/2024)"
https://www.newegg.com/acer-ed270-zbmiipx-27-fhd-280-hz-nitro-va-black/p/N82E16824011518,"Acer Nitro 27"" 280Hz Curved Full HD with AMD FreeSync Premium Technology 1ms with both Display Port and HDMI Port Gaming Monitor ED270 Zbmiipx",75.99,,Newegg,"27"" Full HD (1920 x 1080) 1500R Curved Widescreen VA Gaming Display
 AMD FreeSync Premium Technology
 ZeroFrame Design
 Response Time: 1ms (VRB) | Refresh Rate: Up to 280Hz
 Panel Type: VA
 Color Saturation: 99% sRGB
 Acer VisionCare Technologies
 2 speakers, 2 watts per speaker
 Ports: 1 x Display Port 1.4, 2 x HDMI 2.0 Ports and 1 x Audio Out"
https://www.newegg.com/visiontek-radeon-rx-550-901466/p/N82E16814129428,VisionTek Radeon RX 550 2GB GDDR5 PCI Express 3.0 CrossFireX Support Graphics Card 901466,142.99,,Newegg,"2GB GDDR5 
 Core Clock 1071 MHz 
 4 x Mini DisplayPort 
 512 Stream Processors 
 PCI Express 3.0"
https://www.newegg.com/tp-link-archer-ax72-pro-wi-fi-6-ieee-802-11ax-ac-n-a-5-ghz-ieee-802-11ax-n-b-g-2-4-ghz/p/N82E16833704686,"TP-Link AX5400 WiFi 6 Router (Archer AX72 Pro) - Multi Gigabit Wireless Internet Router, 1 x 2.5 Gbps Port, Dual Band, VPN Router, Guest Network, MU-MIMO, USB 3.0 Port, WPA3, Compatible with Alexa",110.00,4.6,Newegg,"Gigabit WiFi for 8K Streaming – 5400 Mbps WiFi for faster browsing, streamings, and downloading, all at the same time.
 Fully Featured Wi-Fi 6 – Equips with the top structure of 4T4R and HE160 on the 5 GHz band to enable a 4.8 Gbps ultra-fast connection.
 Connect 100+ Devices§ – Supports MU-MIMO and OFDMA to reduce congestion and quadruple the average throughput.
 Extensive Coverage – 6× antennas and Beamforming ensure broad coverage.
 HomeShield – TP-Link's premium security services keep your home network safe with cutting-edge features for network and IoT protection.
 More Vents, Less Heat – Improved vents area unleashes the full power of the whole machine.
 USB Sharing – 1× USB 3.0 port enables easy media sharing and private cloud building.
 Easy Setup – Set up the router in minutes with the Tether app."
https://www.newegg.com/addon-network-upgrades-glc-sx-mmd-ao/p/N82E16816516180,"Cisco® GLC-SX-MMD Compatible TAA 1000Base-SX SFP Transceiver (MMF, 850nm, 550m, LC, DOM, 0 to 70C)",32.81,,Technology Galaxy,"With 1000Base-SX technology, enjoy up to 1000Mbps data transfer rate over optical fiber cable
 Up to 10x faster than standard Ethernet connection and provides high-performance
 Supports optical fiber cable for durable performance, minimal signal loss, and fast data transfers to greater distances
 With its thicker diameter to carry the light of multiple wavelengths, multi-mode fiber optic cable supports the high bandwidth to carry more information with greater fidelity
 SFP (mini-GBIC) offers enhanced dependability with maximum productivity
 SFP (mini-GBIC) with optical network application/usage for reliability and maximum efficiency
 Hot-swappable form factor for your convenience and simplicity of usage"
https://www.newegg.com/intel-xeon-w7-2475x-lga-4677/p/N82E16819118456,Intel Xeon w7-2475X Icosa-core (20 Core) 2.60 GHz Processor - 37.50 MB L3 Cache - 64-bit Processing - 4.80 GHz Overclocking Speed - Socket LGA-4677 - 270 W - 40 Threads - BX807132475X,1898.99,,Newegg,"The processor features Socket LGA-4677 socket for installation on the PCB
 37.50 MB of L3 cache memory offers great system performance and avoids interruptions while executing complex and critical tasks
 Icosa-core (20 Core) processor core helps processor process data in a dependable and timely manner with maximum productivity
 Processor with 2.60 GHz clock speed for faster, efficient execution of cycles per second to ensure maximum usability
 Intel Xeon 2.60 GHz processor offers great stability when you are dealing with 3D rendering software or playing games. Integrated ECC-memory reduces the chance of critical system crashes."
