URL,Name,Price,Rating,Seller,Description
https://www.newegg.com/tp-link-archer-ge800-be19000-6-ghz-11520-mbps-5-ghz-5760-mbps-2-4-ghz-1376-mbps/p/N82E16833704752,"TP-Link Tri-Band BE19000 Wi-Fi 7 Gaming Router Archer GE800 | 12-Stream 19 Gbps | 2×10G + 4×2.5G Ports, USB 3.0 | Quad Acceleration, Dedicated Band for Gaming | Game Panel, RGB",399.99,5,Newegg,"Unprecedented 19 Gbps Tri-Band WiFi 7:  Delivering 11520 Mbps on the 6 GHz band, 5760 Mbps on 5 GHz, and 1376 Mbps on 2.4 GHz
 Two 10G Ports for Future-Proof Connectivity: 2× 10 Gbps WAN/LAN ports, and 4× 2.5 Gbps LAN ports support massive bandwidth for wired gaming devices and ultra-fast connections, accommodating all gaming needs
 Exclusive Acceleration for Games: Accelerate game applications, game devices, mobile games, and game servers. Stabilize connections, minimize jitter, lag and ping while boosting speed
 Dedicated Game Panel: An intuitive game panel provides real-time insights into the battle environment, network status, router performance, rgb settings, accelerated games and gears, enabling players to strategize effectively
 Game-Style Design: High-performance launch pad appearance, seamless multicolor lighting, and optimized antenna layout ensure quality connections and a vibrant atmosphere"
https://www.newegg.com/onix-odyssey-8346-00178-intel-arc-b580-12gb-gddr6/p/N82E16814987002,ONIX LUMI Arc B580 12GB GDDR6 PCI Express 4.0 x8 ATX Graphics Card 8346-00278,329.99,4.7,Newegg,"12GB 192-Bit GDDR6 
 Core Clock 2740 MHz 
 1 x HDMI 2.1 3 x DisplayPort 2.1 
 PCI Express 4.0 x8"
https://www.newegg.com/model-wdba3a0040bbk-wesn-4tb-usb-3-2-gen-1-micro-b/p/N82E16822234386,WD Black 4TB P10 Game Drive Portable External Hard Drive for PS5/PS4/Xbox One/PC/Mac USB 3.2 (WDBA3A0040BBK-WESN),109.99,4.6,Newegg,"Enhanced gaming storage capacity of up to 5TB, accommodating over 125 games, ensuring ample space for both cherished classics and latest releases
 Portable form factor with sleek metal top covering that provides fast access to your growing game storage library
 Speeds up to 140MB/s (2TB model) to push your console or PC to new levels
 Compatible with Xbox Series X|S (play and store Xbox One games / archive Xbox Series X|S games) and PlayStation 5 (play and store PS4 games/archive PS5 games) consoles
 Premium HDD with 3-year limited warranty, purpose-built for gamers based on WD_BLACK quality and reliability"
https://www.newegg.com/noctua-nf-a12x25-pwm-chromax-black-swap-case-fan/p/1YF-000T-00387,"Noctua NF-A12x25 PWM chromax.black.swap, Premium Quiet Fan, 4-Pin (120mm, Black)",29.99,4.8,ZerKorr Power,"Premium quiet fan, 120x120x25mm, 12V, 4-pin PWM, max. 2000 RPM, max. 22.6 dB(A), >150,000 h MTTF Next-gen A-series design combines high airflow and high static pressure performance, ideal both as a case fan and for CPU coolers, watercooling radiators and AIO liquid cooling systems State-of-the-art engineering (AAO frame, Flow Acceleration Channels, record tight 0.5mm tip clearance) and construction (Sterrox® LCP material, metal-reinforced hub, metal bearing shell, etc.) 4-pin PWM version for automatic speed control via 4-pin PWM motherboard fan headers, 450-2000rpm speed range (near silent at idle, powerful under load) chromax.black.swap edition with swappable red, black, white, blue, yellow, grey and green anti-vibration pads for colour-customising (4 pads of each colour plus black anti-vibration gasket)"
https://www.newegg.com/corsair-liquid-cooling-322mm-amd-am5-am4-strx4-intel-1700-1200-115x-2066-2011-3-2011-black/p/N82E16835181367,"CORSAIR iCUE Link H115i RGB Liquid CPU Cooler - 280mm AIO - QX140 RGB Fans - Fits Intel® LGA 1700, AMD® AM5 - iCUE Link System Hub Included - Black",99.99,4.3,Newegg,"Simplified all-in-one CPU cooling with iCUE LINK
 Chain your iCUE LINK components together with fewer cables
 QX RGB fans with 34 LEDs per fan
 PWM fan speeds up to 2,000 RPM with Zero RPM mode support
 280mm radiator
 Pre-applied CORSAIR XTM70 thermal paste
 Split-flow copper cold plate with micro-skived fins (128 fins/in)
 iCUE LINK System Hub included for use with iCUE software
 Extended tubing length of 400mm for easy installation
 Upgradeable to LCD screen with iCUE LINK AIO LCD Upgrade Kit
 Rotatable CORSAIR sails logo disk
 Six-year warranty"
https://www.newegg.com/green-project-e-t1273-magenta/p/N82E16828651131,Green Project E-T1273 Remanufactured Magenta Ink Cartridge,8.54,No Rating,Newegg,"Magenta 
 755 Pages 
 Compatible Products Stylus NX625	WorkForce 545	WorkForce 60	WorkForce 630	WorkForce 633	WorkForce 635	WorkForce 645	WorkForce 840	WorkForce 845	WorkForce WF-3520	WorkForce WF-3540	WorkForce WF-7010	WorkForce WF-7510	WorkForce WF-7520"
https://www.newegg.com/asus-vz27ehf-w-27-fhd-100-hz-ips-black/p/N82E16824281335,"ASUS 27"" (27-inch viewable) Eye Care Monitor (VZ27EHF-W) - Full HD (1920 x 1080), IPS, 100Hz, 1ms, Frameless, Adaptive-Sync, HDMI, Low Blue Light, Flicker Free, Ultra-Slim profile",1149.99,No Rating,Newegg,"27-inch Full HD (1920 x 1080) IPS gaming monitor with stylish ultra-slim profile only 6.5mm thin 
 SmoothMotion 100Hz refresh rate and 1ms MPRT delivers a seamless, tear-free visual experience by enabling VRR (variable refresh rate) 
 VESA wall-mountable to save on desktop space 
 TUV Rheinland Certification for Flicker-free and Low Blue Light technology to ensure a comfortable viewing experience 
 Free 1-month Adobe Creative Cloud Subscription: Receive complimentary access with the purchase of this product (offer valid from 09/01/2023 to 08/31/2025)"
https://www.newegg.com/montech-ax120-pwm-white-case-fan/p/1YF-00Y5-00012,"Montech AX 120 ARGB Fan  1600PWM, High-End Durability, Silent Performance, and Stunning ARGB Design (120mm, White)",29.99,4.5,Newegg,"Elevate your build's aesthetics with the modern hexagonal RGB ring and 20 LEDs, bringing a new level of design aesthetics to your PC. Enjoy smart fan speed adjustments based on your system temperature, thanks to advanced PWM controls that allow you to adjust fan speed from 800RPM to 1600RPM. Enjoy a near-silent operation with optimized frames and blades, with noise levels under 27 dB(A) Invest in high-end durability with our HDB bearing, boasting a lifespan of 40,000 hours Say goodbye to noise caused by resonance phenomena, thanks to the integrated eight-rounded anti-vibration pads that reduce vibration and noise."
https://www.newegg.com/creative-labs-sound-blaster-gs3-soundbar/p/N82E16886112010,Creative Labs Sound Blaster GS3 Compact Gaming Soundbar  51MF8465AA000,64.99,4,Newegg,"Dual 75 x 52mm Oval Drivers
 Bluetooth 5.4 & Wired Support
 3.5mm AUX-In
 3.5mm Headphone-Out
 USB-C 2.0 Connectivity
 Up to 24W Peak Power
 RGB Lighting"
https://www.newegg.com/supermicro-mbd-x12spl-f-o-supports-3rd-gen-intel-xeon-scalable-processors/p/N82E16813183733,"SUPERMICRO MBD-X12SPL-F-O ATX Server Motherboard, Socket LGA-4189, support 3rd Gen Intel Xeon Scalable processors.",519.99,4.8,Newegg,"3rd Gen Intel Xeon Scalable processors, Single Socket LGA-4189 (Socket P+) supported, CPU TDP supports Up to 270W TDP
 Intel C621A
 Up to 2TB 3DS ECC RDIMM, DDR4-3200MHz; Up to 2TB 3DS ECC LRDIMM, DDR4-3200MHz
 Up to 2TB Intel Optane Persistent Memory, in 8 DIMM slots
 2 PCI-E 4.0 x8, 1 PCI-E 4.0 x16, 1 PCI-E 4.0 x8 (in x16 slot), 3 PCI-E 3.0 x8
 M.2 Interface: 1 SATA/PCI-E 3.0 x4
 M.2 Form Factor: 2280/22110
 M.2 Key: M-Key
 Intel C621A controller for 10 SATA3 (6 Gbps) ports; RAID 0,1,5,10
 Dual LAN with Intel i210 Gigabit Ethernet Controller"
https://www.newegg.com/amd-epyc-9255-socket-sp5/p/N82E16819113863,AMD EPYC 5th Gen 9005 Series (Twenty-Four Core) 24 Core - Model 9255 AMD - EPYC - Processor / Number: 9255 - Processor / Clock Speed: 3.25 - Total Threads: 48 - Socket SP5 - L3 Cache - 128MB Memory - OEM,2392.99,5,Newegg,"The Socket SP5 socket allows processor to be placed on the PCB without soldering
 EPYC product line processor for better usability and increased efficiency
 128 MB of L3 cache memory provides excellent hit rate in short access time enabling improved system performance
 Tetracosa-core (24 Core) processor core allows multitasking with great reliability and fast processing speed
 Processor with 3.20 GHz clock speed for reliable and fast execution of instructions to ensure maximum convenience and feasibility"
https://www.newegg.com/corsair-k70-rgb-pro-ch-9109410-na-mechanical-keyboard-cherry-mx-red/p/N82E16823816153,"Corsair K70 RGB PRO Wired Mechanical Gaming Keyboard (Cherry MX RGB Red Switches: Linear and Fast, 8,000Hz Hyper-Polling, PBT Double-Shot PRO Keycaps, Soft-Touch Palm Rest) QWERTY, NA - Black",169.99,4.7,Newegg,"The Legend Continues: The K70 RGB PRO retains the iconic elements of the award-winning K70 RGB with a durable aluminum frame, CHERRY MX mechanical keyswitches, and per-key RGB backlighting.
 Powered by CORSAIR AXON Hyper-Processing Technology: Enables a new level of K70 performance, processing and transmitting your inputs up to 8x faster than conventional gaming keyboards.
 100% CHERRY MX RGB Red Mechanical Keyswitches: Have a linear travel with a silky smooth keypress that's ideal for performance gamers, and are guaranteed for 100 million keystrokes.
 Polycarbonate Keycaps with Standard Bottom Row: Durable polycarbonate plastic keycaps with a standard bottom row layout that supports custom keycap sets.
 Switch on the Competition: Flip the tournament switch to focus on winning those crucial games, automatically locking to distraction-free static backlighting and disabling accidental macro activations."
https://www.newegg.com/asus-rt-ax57/p/N82E16833320557,ASUS RT-AX57 AX3000 Dual Band WiFi 6 (802.11ax) Router  RT-AX57,89.99,4,Newegg,"Dual Band - 2.40 GHz ISM Band - 5 GHz UNII Band 
 4 x Antenna(4 x External) 
 4 x Network Port 
 1 x Broadband Port 
 Gigabit Ethernet 
 VPN Supported"
https://www.newegg.com/asus-pa247cv-23-8-full-hd/p/N82E16824281102,"ASUS ProArt PA247CV 24"" (23.8"" Viewable) 75Hz 1080P Full HD IPS USB Hub USB-C HDMI DisplayPort with Daisy-chaining, Calman Verified, Height Adjustable, Pivot, Swivel, Tilt Monitor with Built-in Speakers",2399.99,5,Newegg,"23.8-inch Full HD (1920 x 1080) LED backlight display with IPS 178° wide viewing angle panel
 International color standard 100% sRGB and 100% Rec. 709 wide color gamut
 Calman Verified with factory calibrated for excellent Delta E < 2 color accuracy
 Extensive connectivity including DisplayPort over USB-C with 65W Power Delivery, DisplayPort, HDMI, USB 3.2 Gen1 hub
 75Hz refresh rate and Adaptive-Sync technology (48~75Hz) to animated content with fast action and eliminate screen tearing
 Daisy-chaining allows users to daisy chain up to four monitors for a multi-display workstation via DisplayPort
 Ergonomic design with +35° ~ -5° tilt, +/-90° swivel, +/-90° pivot and 130mm height adjustments for a comfortable viewing experience
 Free 3-month Adobe Creative Cloud Subscription: Receive complimentary access with the purchase of this product (offer valid from 9/15/2021 to 8/31/2024)"
https://www.newegg.com/startech-com-glctst/p/N82E16833114154,StarTech.com Cisco GLC-T Compatible SFP Module - 1000BASE-T - 1GE Gigabit Ethernet SFP SFP to RJ45 Cat6/Cat5e Transceiver - 100m,51.99,No Rating,Newegg,"100% CISCO GLC-T COMPATIBLE: Works with Cisco switches like Firepower, ASR920, IE2000, IE4000, ASR9000 and others
 TECHNICAL SPECS: 1000BASE-T | 1 Gbps | Copper | RJ-45 Connector | Distances up to 100m (328ft)
 TESTED FOR OEM HOST COMPATIBILITY: Hot-swappable in Cisco routers and switches
 OUTSTANDING SUPPORT: Backed by StarTech.com for the life of the module itself, not your equipment; our modules won't void your OEM support and with access to our Tech Advisors 5/24
 WORKS WITH MSA COMPLIANT SWITCHES: Also works with switch models from Ubiquiti, D-Link, Netgear, Supermicro, TP-Link and more that accept uncoded modules"
https://www.newegg.com/black-hp-90a/p/N82E16828115991,HP 90A LaserJet Toner Cartridge - Black,230.99,5,Newegg,"Black
 Model #: CE390A
 Single Pack
 Approx page yield per cartridge: 10000
 Compatible with: HP LaserJet M4555 Series"
https://www.newegg.com/rosewill-rsv-z2800u-silver/p/N82E16811147343,"Rosewill 2U Server Chassis Rackmount Case, 4x 3.5"" Bays, 2x 2.5"" Devices, Micro-ATX Compatible, 2x 80mm PMW Fans, 2x USB 3.0 - RSV-Z2800U",109.99,3.6,Newegg,"Roomy Chassis: This 2U server case has 4 internal 3.5"" HDD bays plus 2 additional 2.5"" devices.
 Expandable & Micro-ATX Compatible: 4 PCI expansion slots and Micro-ATX compatibility gives you options for expansion. 
 Quiet Cooling: 2 pre-installed 80mm front PWM cooling fans plus room for 1 additional 80mm fan provide excellent airflow and heat protection at reduced noise. 
 Desired Features: Front panel LED indicators for power, HDD, and LAN status monitoring allow quick, easy visual assessment. Additional utility with 2 USB 3.0 port.
 Expansion Length: Low profile 150mm & Maximum Height: 69mm"
https://www.newegg.com/newell-rubbermaid-inc-1750630/p/1A4-000X-00001,EXT PRINTSERVER USB/ENET FOR,145.55,No Rating,Deal Targets,Dymo LabelWriter Print Server
https://www.newegg.com/tp-link-deco-be95-mesh-wifi-system/p/N82E16833704716,"TP-Link Quad-Band WiFi 7 BE33000 Whole Home Mesh System (Deco BE95) | 16-Stream | 2 × 10G + 2 × 2.5G Ports Wired Backhaul, 12 × High-Gain Antennas | VPN, AI-Roaming, 4×4 MU-MIMO, HomeShield (2-Pack)",799.98,No Rating,Newegg,"16-Stream 33 Gbps Quad-Band WiFi – 11520 Mbps (6 GHz-1) + 11520 Mbps (6 GHz-2) + 8640 Mbps (5 GHz) + 1148 Mbps (2.4 GHz)
 Multi-Gig 10 Gbps Network – 1× 10 Gbps Ethernet/Fiber Combo WAN/LAN port + 1× 10 Gbps WAN/LAN port + 2× 2.5 Gbps ports ensure max flexibility and boosted throughput
 Multi-Link Operation (MLO) – Simultaneously send and receive data across different bands and channels to increase throughput, reduce latency, and improve reliability
 320 MHz Channels – Double the bandwidth and enables many more simultaneous transmissions at the fastest possible speeds
 Works on the 6 GHz Band – Minimizes congestion with greenfield spectrum, delivering robust high-speed connections
 TP-Link HomeShield – Provides comprehensive network protection, robust parental controls, and real-time IoT security"
https://www.newegg.com/black-c2g-29311-consumer-electronics/p/N82E16812999143,C2G/Cables To Go 29311 Cat6 RJ45 UTP Keystone Jack - White,9.99,5,Newegg,Provides a secure cable connection Includes 110-type IDC termination with strain relief caps 50 µinch gold plating on the jack contacts RoHS Compliant
https://www.newegg.com/msi-rtx-3050-ventus-2x-xs-8g-oc-nvidia-geforce-rtx-3050-8gb-gddr6/p/N82E16814137810,MSI Ventus GeForce RTX 3050 8GB GDDR6 PCI Express 4.0 x8 ATX Video Card RTX 3050 VENTUS 2X XS 8G OC,219.99,4.7,Newegg,"8GB 128-Bit GDDR6 
 Boost Clock 1807 MHz 
 1 x DVI 1 x HDMI 2.1 1 x DisplayPort 1.4a 
 2560 Cores CUDA Cores 
 PCI Express 4.0 x8"
https://www.newegg.com/corsair-hxi-series-hx1000i-2023-1000-w-80-plus-platinum-certified/p/N82E16817139313,CORSAIR HX1000i Fully Modular Ultra-Low Noise ATX Power Supply - ATX 3.0 & PCIe 5.0 Compliant - Fluid Dynamic Bearing Fan - CORSAIR  iCUE Software Compatible - 80 PLUS Platinum Efficiency,169.99,4.5,Newegg,"Fully Modular Cabling: Connect only the cables your system needs, making clean and tidy builds easy. 
 Intel® ATX 3.0 Certified: Compliant with the ATX 3.0 power standard, supporting the PCIe Gen 5 platform and resisting transient power spikes.
 140mm Fluid Dynamic Bearing (FDB) Fan: Delivers extremely quiet and long-lasting fan performance.
 Powerful CORSAIR iCUE Software: Create custom fan curves, monitor power settings, and toggle between single to multi-rail overcurrent protection (OCP) on-the-fly.
 Zero RPM Fan Mode: At low and medium loads the cooling fan switches off entirely for near-silent operation.
 100% Japanese 105°C Electrolytic Capacitors: Premium internal components ensure unwavering power delivery and long-term reliability.
 Fully Digital Platform: Resonant LLC topology and DC-to-DC conversion provides clean, consistent power and minimizes coil whine and noise for quiet operation."
https://www.newegg.com/broadcom-05-50111-00/p/N82E16816125020,Broadcom 9600-16i Tri-Mode 24G SAS eHBA  05-50111-00,748.99,No Rating,Newegg,"2 x SFF-8654 SlimSAS connectors, x8 PCIe 4.0, interface
 Low profile, half-length x8 PCIe Gen 4.0 adapter
 Connect up to 240 SAS/SATA devices or 32 NVMe devices
 Hardware Secure Boot and SPDM Attestation support
 SMART monitoring
 Drive temperature monitoring
 SafeStore key management for attached SEDs
 Universal Bay Management (UBM) Ready"
https://www.newegg.com/logitech-z407-wired-with-bluetooth-wireless/p/N82E16836121262,"Logitech Z407 Bluetooth Computer Speakers with Subwoofer and Wireless Control, Immersive Sound, Premium Audio with Multiple Inputs, USB Speakers",114.99,4,Newegg,"IMMERSIVE SOUND – Expertly tuned speaker system features 80W Peak power / 40W RMS. Experience immersive, lifelike sound—from crisp high notes to powerful mid, low-range notes—with no compromises on the rich, deep bass.
 STRONG BASS WITH CLARITY – 20-watt bass with digital signal processing produces deep yet clear bass and superior sound performance. The ported, down-firing subwoofer adds “boom” to music, movies, and gaming.
 ONE DIAL FOR TOTAL WIRELESS CONTROL – With a 30 m line of sight range, dial in and control your sound wirelessly with virtually no delays from across the room. Tap it and spin it to play, pause, control volume and bass.
 DUAL-POSITION SPEAKERS – Sleek, oval-shaped satellite speakers come in a refined graphite gray. Lay them vertically or horizontally. Move and curate to fit your aesthetic preference."
https://www.newegg.com/amd-epyc-9015-socket-sp5/p/N82E16819113866,AMD EPYC 5th Gen 9005 Series (Eight-Core) 8 Core-  Model 9015 AMD - EPYC - Processor / Number: 9015 - Processor / Clock Speed: 3.6 - Total Threads: 16 - Socket SP5 - L3 Cache - 64MB Memory - OEM,584.99,5,Newegg,"The processor features Socket SP5 socket for installation on the PCB
 EPYC product line processor for your convenience and optimal usage
 64 MB of L3 cache memory offers great system performance and avoids interruptions while executing complex and critical tasks
 Octa-core (8 Core) processor core efficiently handles data to ensure quicker transfer of information with maximum usability
 Processor with 3.60 GHz clock speed for faster, efficient execution of cycles per second to ensure maximum usability"
https://www.newegg.com/asrock-rack-genoad8ud-2t-x550-amd-epyc-9004-series/p/N82E16813140098,AsRock Rack GENOAD8UD-2T/X550 Deep Micro-ATX Server Motherboard Single Socket SP5 (LGA 6096) AMD EPYC™ 9004 series processors Dual 10G Lan,786.00,5,Newegg,"Deep Micro-ATX (10.4"" x 10.5"")
 Support single socket SP5 (LGA 6096), AMD EPYC™ 9004 series processors
 Support 8 DIMM slots (1DPC), DDR5 RDIMM, RDIMM-3DS
 Support 4 PCIe5.0 / CXL1.1 x16
 Support 2 MCIO (PCIe5.0 x8 or 8 SATA 6Gb/s), 2 MCIO (PCIe5.0 x8), 1 MCIO (PCIe5.0 x4)
 Support 2 M.2 (PCIe4.0 x4)
 Support up to 16 SATA 6Gb/s
 Support 2 RJ45 (10GbE) by Intel® X550-AT2
 Support ATX PSU or 12V DC-IN
 Remote Management (IPMI)"
https://www.newegg.com/razer-ornata-v3-mecha-membrane-black/p/N82E16823114115,Razer Ornata V3 Gaming Keyboard: Low-Profile Keys - Mecha-Membrane Switches - UV-Coated Keycaps - Backlit Media Keys - 10-Zone RGB Lighting - Spill-Resistant - Magnetic Wrist Wrest - Classic Black,49.00,4.1,Newegg,"Low-Profile Keys: With slimmer keycaps and shorter switches, enjoy natural hand positioning that allows for long hours of use with little strain Mecha-Membrane Switches: Fusing the snappy, clicky feedback of a mechanical switch with the familiar feel of a conventional keyboard, each keystroke is as satisfying as it is precise UV-Coated Keycaps: More durable than regular keycaps, the UV coating ensures more fade-resistant legends and greater protection against wear and tear from frequent use Backlit Dedicated Media Keys: Configure them to pause, play, skip and adjust everything from brightness to volume for ultimate convenience Magnetic Soft-Touch Wrist Rest: Designed to seamlessly snap to the keyboard, the soft-touch wrist rest provides ample comfort and support for your wrists 10-Zone Razer Chroma RGB Lighting: With 16.8 million colors and a suite of effects to choose from, personalize the keyboard and get access to dynamic lighting effects for hundreds of Chroma-integrated games"
https://www.newegg.com/tp-link-archer-a6-v3-ieee-802-11ac-n-a-5-ghz-ieee-802-11b-g-n-2-4-ghz/p/N82E16833704585,"TP-Link AC1200 Wireless MU-MIMO Gigabit Router (Archer A6)- Dual Band MU-MIMO Wireless Internet Router, 4 x Antennas, OneMesh and AP Mode, Long Range Coverage",39.99,4.6,Newegg,"AC1200 Dual-Band Wi-Fi – 867 Mbps at 5 GHz and 400 Mbps at 2.4 GHz band
 MU-MIMO Technology – Simultaneously transfers data to multiple devices for 2× faster performance
 Boosted Coverage – Four external antennas equipped with Beamforming technology extend and concentrate the Wi-Fi signals
 Access Point Mode –Supports AP Mode to transform your wired connection into the wireless network
 Easy Setup – Set up your Wi-Fi in minutes with the TP-Link Tether app."
https://www.newegg.com/sonicwall-02-ssc-1874/p/22Z-002K-00AC5,SONICWALL SFP+ 10GBASE-T TRANSCEIVER Copper RJ45 Module,,No Rating,e-ITstore,SONICWALL SFP+ 10GBASE-T TRANSCEIVER COPPER RJ45 MODULE
https://www.newegg.com/ubiquiti-networks-usw-pro-48-gbe-rj45-ports-1-10g-sfp-ports/p/0XP-0068-00031,Ubiquiti Pro 48 (USW-Pro-48),179.99,4.8,Newegg,"A 48-port, Layer 3 switch supporting 10G SFP+ connections with fanless cooling.
 (48) GbE ports
 (4) 10G SFP+ ports
 DC power backup-ready
 Layer 3 switching
 Silent cooling"
https://www.newegg.com/asrock-rack-bergamod8-2l2t-supports-amd-epyc-9004-and-97x4-series-processors/p/N82E16813140142,ASRock Rack Server Motherboard BERGAMOD8-2L2T CEB Single Socket SP5 (LGA6096) AMD EPYC™ 9004,769.00,No Rating,Newegg,"CEB (12"" x 10.5"")
 Support single Socket SP5 (LGA 6096), AMD EPYC™ 9004 (with AMD 3D V-Cache™ Technology) and 97x4 series processors
 Support 8 DIMM slots (1DPC), DDR5 RDIMM, RDIMM-3DS
 Support 2 PCIe5.0 / CXL1.1 x16, 2 PCIe5.0 x16, 2 PCIe5.0 / CXL1.1 x8
 Support 1 MCIO (PCIe5.0 x8 or 8 SATA 6Gb/s), 4 MCIO (PCIe5.0 x8 )
 Support 2 M.2 (PCIe5.0 x4 or SATA 6Gb/s)
 Support up to 10 SATA 6Gb/s
 Support 2 RJ45 (10GbE) by Intel® X710-AT2
 Support 2 RJ45 (1GbE) by Intel® i210
 Remote Management (IPMI)"
https://www.newegg.com/msi-radix-axe6600-ieee-802-11a-b-g/p/N82E16833158032,"MSI RadiX AXE6600 WiFi 6E Tri-Band Gaming Router  support 2.5GHz/5GHz/6GHz, AI QoS support",129.99,4,Newegg,"WiFi 6E utilizes seven high-speed 160MHz channels on the new 6 GHz spectrum* that tremendously increase network capacity while mitigating congestion and interference.
 2.4GHz + 5GHz + 6GHz - Latest WiFi 6E supports 8-streams on tri-band simultaneously, up to 6.6Gbps speed
 Powerful processor - 1.8 GHz quad-core processor delivers ultra fast and reliable connections
 Game accelerator - Provides an uninterrupted WiFi connection for immersive gaming experiences
 AI QoS - Satisfies all users’ needs by automatically prioritizing data packets
 Premium cooling - System stays cooler and stable with a heatsink and heat pipes
 Mystic light - Sync RGB light effects with Mystic light compatible products
 Can connect up to 60 devices"
https://www.newegg.com/visiontek-radeon-rx-550-901507/p/N82E16814129429,VisionTek Radeon RX 550 4GB GDDR5 PCI Express 3.0 x8 Graphics Card 901507,183.58,No Rating,Technology Galaxy,"4GB GDDR5 
 4 x Mini DisplayPort 
 PCI Express 3.0 x8"
https://www.newegg.com/black-istarusa-s-915/p/N82E16811165596,"iStarUSA S-915 Black Aluminum / Steel Tower Compact Stylish mini-ITX Tower 5 External 5.25"" Drive Bays",179.99,3.5,Newegg,"5 External 5.25"" Drive Bays 
 1 80mm Fans"
https://www.newegg.com/istarusa-tc-1u30fx8-300w-flex-atx-atx12v/p/N82E16817147101,iStarUSA TC-1U30FX8 20+4Pin 300W Single 1U Flex ATX 80 Plus High Efficiency Power Supply,99.99,5,PlatinumMicro,"300W Single 
 20+4Pin 
 1 Fans"
https://www.newegg.com/black-supermicro-cse-836ba-r920b/p/N82E16811152560,SUPERMICRO SuperChassis CSE-836BA-R920B Black 3U Rackmount Server Case 920W Redundant 80PLUS Platinum,1227.99,3.8,Newegg,"920W Redundant 80PLUS Platinum 
 16 x 3.5"" SAS/SATA Hot-Swap Drive Bays 
 5 80mm Fans"
https://www.newegg.com/intel-xeon-w5-2555x-lga-4677/p/N82E16819118521,Intel Xeon w5-2555X Tetradeca-core (14 Core) 3.30 GHz Processor - OEM Pack - Box - 33.75 MB L3 Cache - 64-bit Processing - 4.80 GHz Overclocking Speed - Socket LGA-4677 - Intel vPro Tech -BX807132555X,1179.99,No Rating,Newegg,"The processor features Socket LGA-4677 socket for installation on the PCB
 33.75 MB of L3 cache memory provides excellent hit rate in short access time enabling improved system performance
 Tetradeca-core (14 Core) processor core allows multitasking with great reliability and fast processing speed
 Processor with 3.30 GHz clock speed for faster, efficient execution of cycles per second to ensure maximum usability
 Intel Xeon processor offers great stability when you are dealing with 3D rendering software or playing games. Integrated ECC-memory reduces the chance of critical system crashes."
https://www.newegg.com/intel-xeon-6505p-fclga-4710/p/N82E16819118590,Intel Xeon 6 -  6505P 2.2 GHz FCLGA 4710 48MB L3 Cache Granite Rapids Hyper-Threading Support Cooling device not included - Processor Only -PK8072006398700 - OEM,639.00,No Rating,Newegg,"Total Cores 12
 Total Threads 24
 Max Turbo Frequency 4.10 GHz
 All Core Turbo Frequency 3.9 GHz
 Processor Base Frequency 2.20 GHz
 Cache 48 MB
 Intel® UPI Speed24 GT/s
 Max # of UPI Links 3
 TDP 150 W"
https://www.newegg.com/tp-link-archer-ax21-ieee-802-11ax-ac-n-a-5-ghz-ieee-802-11ax-n-b-g-2-4-ghz/p/0E6-002W-006B5,"TP-Link WiFi 6 Router AX1800 Smart WiFi Router (Archer AX21) - Dual Band Gigabit Router, Works with Alexa",59.99,4.6,Newegg,"JD Power Award - Highest in customer satisfaction for wireless routers 2017 and 2019 Certified for Humans - Smart home made easy for non-experts. Setup with Alexa is simple Dual-Band WiFi 6 Internet Router: Wi-Fi 6(802. 11ax) technology achieves faster speeds, greater capacity and reduced network congestion compared to the previous generation Next-Gen 1.8 Gbps Speeds: Enjoy smoother and more stable streaming, gaming, downloading and more with WiFi speeds up to 1. 8 Gbps (1200 Mbps on 5 GHz band and 574 Mbps on 2. 4 GHz band) Connect more devices: Wi-Fi 6 technology communicates more data to more devices simultaneously using revolutionary OFDMA technology Extensive Coverage: Achieve the strong, reliable WiFi coverage with Archer AX1800 as it focuses signal strength to your devices far away using Beamforming technology, 4 high-gain antennas and an advanced front-end module (FEM) chipset Powerful Quad-Core Processing For Minimal Latency: The powerful 1. 5 GHz quad-core CPU ensures"
https://www.newegg.com/black-logitech-h540/p/N82E16826104783,"Logitech High-performance USB Headset H540 for Windows and Mac, Skype Certified",69.99,3.7,MyOfficeInnovations,"High-quality, premium headset brings your PC calls and music to life
 Easy plug-and-play USB Connection
 Laser-tuned drivers and a built-in EQ deliver superior, unrivaled Audio quality and rich bass
 Volume and bass level control as well as the ability to instantly mute the mic
 Soft, padded leatherette headband and earcups feel good even after hours of listening
 Premium headset for PC calls and music: High-performance laser-tuned drivers and built-in EQ for precision audio
 Plug-and-play USB connection: Instantly enjoy music, movies and calls in rich digital stereo sound
 Rotating boom microphone: Reduces background noise for clear chats, rotates up and hides away when you’re listening to music
 On-ear controls and mute indicator light: Easy to adjust volume, mute the microphone and see when the mic is muted
 Ultra-comfortable design: Soft, padded leatherette headband and ear cups feel good even after hours of listening"
https://www.newegg.com/lantronix-ud11000p0-01-device-servers/p/N82E16833995053,Lantronix UD11000P0-01 UDS1100 Device Server with PoE,216.99,No Rating,Newegg,"UD11000P0-01 
 Device Servers 
 Black"
https://www.newegg.com/p/2AN-001M-005U6,DELL R156J  Sliding Ready Rail For Poweredge R610-R156J,76.99,No Rating,Newegg,"Dell - Sliding Ready Rail For Poweredge R610.Part Number: R156JKey Feature:Type: Rail Kit.Weight5.1Height1Width1Length1"""
